_CREATOR_URI_USER;_CREATION_DATE;_LAST_UPDATE_URI_USER;_LAST_UPDATE_DATE;_MODEL_VERSION;_UI_VERSION;_IS_COMPLETE;_SUBMISSION_DATE;_MARKED_AS_COMPLETE_DATE;wealth.reported;HH7_FUTURE;LOCATION_LNG;HOUSEHOLD_REF;LOCATION_LAT;STATUS;LOCATION_ALT;HH05;HH04;MEMBER_NO_CHILD_FEMALE;HH06;HH01;LOCATION_ACC;MEMBER_NO_ADOLESCENT_FEMALE;HH03;MEMBER_NO_ADULT_FEMALE;SEX_OF_INTERVIEWEE;HH02;MEMBER_NO_CHILD_MALE;HH07_DONE;MEMBER_NO_ADULT_MALE;MEMBER_NO_ADOLESCENT_MALE;hh0;hh;wealth.reported;psu;AREA;ID;division;district;upazila;union;vwc;ultrapoor;poor;nonpoor;CountSTratWealth;weight
harun;55:02,0;0;55:02,0;0;0;1;55:02,0;55:02,0;np;;90,9802838;800226;24,0669497;0;0;D;D;4;E;C;1895;0;D;2;F;D;1;C;3;0;;26;np;80;2;800226;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;10,66666667
harun;08:25,0;0;08:25,0;0;0;1;08:25,0;08:25,0;up;C;90,9802838;800202;24,0669497;0;0;D;C;1;E;C;1895;0;C;1;F;D;0;0;1;0;0;2;up;80;2;800202;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;2,777777778
harun;28:34,0;0;28:34,0;0;0;1;28:34,0;28:34,0;up;;90,9802838;800201;24,0669497;0;0;D;D;2;E;C;1895;1;E;1;F;D;1;E;1;1;0;1;up;80;2;800201;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;2,777777778
harun;23:56,0;0;23:56,0;0;0;1;23:56,0;23:56,0;pp;;90,9802838;800218;24,0669497;0;0;D;D;0;E;A;1895;2;D;1;F;D;1;D;0;0;;18;pp;80;2;800218;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;7
harun;28:47,0;0;28:47,0;0;0;1;28:47,0;28:47,0;np;C;90,9802838;800219;24,0669497;0;0;B;B;0;D;B;1895;0;D;2;F;D;2;0;0;0;;19;np;80;2;800219;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;10,66666667
harun;40:23,0;0;40:23,0;0;0;1;40:23,0;40:23,0;np;;90,9802838;800224;24,0669497;0;0;B;D;2;D;C;1895;0;D;2;F;D;1;D;1;0;;24;np;80;2;800224;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;10,66666667
harun;44:22,0;0;44:22,0;0;0;1;44:22,0;44:22,0;np;C;90,9802838;800223;24,0669497;0;0;C;D;0;D;C;1895;1;D;1;F;D;2;0;1;0;;23;np;80;2;800223;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;10,66666667
harun;49:30,0;0;49:30,0;0;0;1;49:30,0;49:30,0;pp;;90,9802838;800217;24,0669497;0;0;C;D;2;D;D;1895;0;D;1;F;D;0;D;1;0;;17;pp;80;2;800217;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;7
harun;57:21,0;0;57:21,0;0;0;1;57:21,0;57:21,0;pp;;90,9802838;800210;24,0669497;0;0;D;D;1;E;D;1895;0;E;1;F;D;3;C;0;0;;10;pp;80;2;800210;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;7
harun;08:02,0;0;08:02,0;0;0;1;08:02,0;08:02,0;up;;90,9802838;800209;24,0669497;0;0;B;C;0;E;D;1895;0;D;1;F;D;0;C;1;0;0;9;up;80;2;800209;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;2,777777778
harun;12:11,0;0;12:11,0;0;0;1;12:11,0;12:11,0;pp;;90,9802838;800212;24,0669497;0;0;D;D;1;E;D;1895;0;E;1;M;D;1;C;1;0;;12;pp;80;2;800212;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;7
harun;21:41,0;0;21:41,0;0;0;1;21:41,0;21:41,0;up;;90,9802838;800207;24,0669497;0;0;D;0;0;E;D;1895;0;D;1;F;D;0;D;0;0;0;7;up;80;2;800207;;Kishoregonj;Bhairab;Kalikaprosad;Charerkanda-1;25;63;96;9;2,777777778
shahidur;23:06,0;0;23:06,0;0;0;1;23:06,0;23:06,0;up;E;90,58068484;840204;24,84704984;0;-13;E;B;2;E;B;30;0;C;1;F;A;0;0;1;0;0;4;up;84;2;840204;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;55:06,0;0;55:06,0;0;0;1;55:06,0;55:06,0;up;;90,5883061;840203;24,8467597;0;0;D;A;1;B;A;2456;2;E;1;F;A;2;C;1;0;0;3;up;84;2;840203;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;32:23,0;0;32:23,0;0;0;1;32:23,0;32:23,0;up;;90,5883061;840206;24,8467597;0;0;D;A;0;C;E;2456;1;D;1;F;E;3;D;1;0;0;6;up;84;2;840206;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;28:10,0;0;28:10,0;0;0;1;28:10,0;28:10,0;up;;90,5883061;840205;24,8467597;0;0;E;E;0;E;E;2456;0;E;1;F;E;0;E;1;0;0;5;up;84;2;840205;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;41:27,0;0;41:27,0;0;0;1;41:27,0;41:27,0;up;;90,5883061;840201;24,8467597;0;0;E;E;1;E;E;2456;0;E;1;F;E;1;E;1;0;0;1;up;84;2;840201;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;02:21,0;0;02:21,0;0;0;1;02:21,0;02:21,0;up;;90,579774;840202;24,8426465;0;0;B;A;0;B;A;2107;0;D;1;F;A;0;C;1;0;0;2;up;84;2;840202;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;03:03,0;0;03:03,0;0;0;1;03:03,0;03:03,0;up;;90,57970824;840208;24,84727265;0;-24;E;E;1;B;A;15;0;E;1;F;A;2;E;1;0;0;8;up;84;2;840208;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;26:06,0;0;26:06,0;0;0;1;26:06,0;26:06,0;up;E;90,5813876;840207;24,8454643;0;0;E;B;0;D;E;2220;1;C;2;F;E;1;0;2;0;0;7;up;84;2;840207;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
alauddin;47:08,0;0;47:08,0;0;0;1;47:08,0;47:08,0;pp;C;92,416011;830212;24,9517624;0;0;A;A;0;D;E;3907;1;D;1;F;E;0;0;1;1;;12;pp;83;2;830212;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;47:08,0;0;47:08,0;0;0;1;47:08,0;47:08,0;pp;D;92,416011;830213;24,9517624;0;0;A;A;0;E;E;3907;1;D;2;F;E;2;0;1;0;;13;pp;83;2;830213;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;30:52,0;0;30:52,0;0;0;1;30:52,0;30:52,0;np;C;92,4190881;830221;24,9493887;0;0;A;A;0;C;A;4039;2;B;3;M;C;0;0;1;1;;21;np;83;2;830221;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;30:57,0;0;30:57,0;0;0;1;30:57,0;30:57,0;np;C;92,4190881;830223;24,9493887;0;0;A;B;0;D;B;4039;1;B;5;F;B;1;0;2;1;;23;np;83;2;830223;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;30:58,0;0;30:58,0;0;0;1;30:58,0;30:58,0;np;D;92,4190881;830224;24,9493887;0;0;A;A;0;C;B;4039;0;B;5;F;B;1;0;3;0;;24;np;83;2;830224;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;31:02,0;0;31:02,0;0;0;1;31:02,0;31:02,0;up;;92,4190881;830201;24,9493887;0;0;A;A;0;C;A;4039;0;E;1;M;C;0;D;1;1;0;1;up;83;2;830201;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;31:07,0;0;31:07,0;0;0;1;31:07,0;31:07,0;up;C;92,4190881;830202;24,9493887;0;0;A;A;0;D;A;4039;0;E;1;F;C;0;0;1;0;0;2;up;83;2;830202;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;31:09,0;0;31:09,0;0;0;1;31:09,0;31:09,0;up;C;92,4190881;830203;24,9493887;0;0;A;A;2;D;A;4039;0;E;1;F;C;0;0;1;2;0;3;up;83;2;830203;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;44:51,0;0;44:51,0;0;0;1;44:51,0;44:51,0;pp;C;92,4190881;830210;24,9493887;0;0;A;A;0;E;A;4039;2;E;3;F;C;0;0;4;0;;10;pp;83;2;830210;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;44:52,0;0;44:52,0;0;0;1;44:52,0;44:52,0;pp;C;92,4190881;830211;24,9493887;0;0;A;A;1;C;A;4039;0;B;3;F;A;0;0;1;0;;11;pp;83;2;830211;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;44:53,0;0;44:53,0;0;0;1;44:53,0;44:53,0;pp;D;92,4190881;830214;24,9493887;0;0;A;A;1;E;E;4039;1;E;1;M;E;1;0;1;1;;14;pp;83;2;830214;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;44:55,0;0;44:55,0;0;0;1;44:55,0;44:55,0;pp;D;92,4190881;830215;24,9493887;0;0;A;A;0;E;E;4039;0;D;1;M;E;0;0;4;0;;15;pp;83;2;830215;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;44:56,0;0;44:56,0;0;0;1;44:56,0;44:56,0;pp;C;92,4190881;830216;24,9493887;0;0;A;B;1;E;E;4039;0;B;1;M;E;3;0;2;0;;16;pp;83;2;830216;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;45:00,0;0;45:00,0;0;0;1;45:00,0;45:00,0;np;C;92,4190881;830219;24,9493887;0;0;A;A;0;E;E;4039;2;B;1;F;E;0;0;1;1;;19;np;83;2;830219;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;00:59,0;0;00:59,0;0;0;1;00:59,0;00:59,0;up;C;92,40240063;830209;24,95440327;0;100;A;B;3;E;E;250;0;D;1;F;E;2;0;1;0;0;9;up;83;2;830209;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;01:04,0;0;01:04,0;0;0;1;01:04,0;01:04,0;up;D;92,382964;830208;24,9674908;0;0;A;B;2;E;E;3900;2;D;1;F;E;3;0;1;0;0;8;up;83;2;830208;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;01:06,0;0;01:06,0;0;0;1;01:06,0;01:06,0;up;C;92,382964;830204;24,9674908;0;0;A;A;0;E;A;3900;0;D;1;F;C;1;0;1;1;0;4;up;83;2;830204;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;01:07,0;0;01:07,0;0;0;1;01:07,0;01:07,0;up;C;92,382964;830207;24,9674908;0;0;A;A;2;D;E;3900;0;D;1;F;E;1;0;1;2;0;7;up;83;2;830207;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;01:12,0;0;01:12,0;0;0;1;01:12,0;01:12,0;up;;92,40777312;830205;24,94942504;0;-24;A;0;0;E;C;10;0;E;1;F;C;0;D;0;0;0;5;up;83;2;830205;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;01:17,0;0;01:17,0;0;0;1;01:17,0;01:17,0;up;C;92,4445973;830206;24,9386027;0;0;A;A;0;E;E;3039;1;D;1;M;E;0;0;2;0;0;6;up;83;2;830206;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1,777777778
alauddin;54:05,0;0;54:05,0;0;0;1;54:05,0;54:05,0;pp;C;92,4190881;830218;24,9493887;0;0;A;A;0;E;E;4039;0;D;1;F;E;2;0;1;0;;18;pp;83;2;830218;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;54:08,0;0;54:08,0;0;0;1;54:08,0;54:08,0;np;D;92,4190881;830220;24,9493887;0;0;A;B;0;E;A;4039;2;D;3;M;C;1;0;4;1;;20;np;83;2;830220;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;54:09,0;0;54:09,0;0;0;1;54:09,0;54:09,0;np;C;92,4190881;830225;24,9493887;0;0;A;A;0;C;E;4039;0;B;2;F;E;3;0;5;0;;25;np;83;2;830225;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;54:10,0;0;54:10,0;0;0;1;54:10,0;54:10,0;np;C;92,4190881;830226;24,9493887;0;0;A;A;0;D;E;4039;1;C;1;F;E;0;0;2;1;;26;np;83;2;830226;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
alauddin;54:10,0;0;54:10,0;0;0;1;54:10,0;54:10,0;pp;C;92,4190881;830217;24,9493887;0;0;A;A;0;E;E;4039;1;E;1;F;E;0;0;3;0;;17;pp;83;2;830217;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;9;1
alauddin;54:12,0;0;54:12,0;0;0;1;54:12,0;54:12,0;np;C;92,4190881;830227;24,9493887;0;0;A;A;2;E;E;4039;0;B;1;F;E;0;0;1;2;;27;np;83;2;830227;;Sylhet;Zokigonj;Manikpur;Mongolpur;16;9;32;8;3,555555556
aman;48:43,0;0;48:43,0;0;0;1;48:43,0;48:43,0;0;C;91,6770006;820222;22,9082103;0;0;A;B;1;D;A;2608;0;B;1;F;D;1;0;1;0;;22;np;82;2;820222;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;51:24,0;0;51:24,0;0;0;1;51:24,0;51:24,0;0;C;91,6770006;820205;22,9082103;0;0;A;B;1;D;A;2608;3;E;1;F;D;1;0;1;1;0;5;up;82;2;820205;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;53:52,0;0;53:52,0;0;0;1;53:52,0;53:52,0;0;C;91,6770006;820208;22,9082103;0;0;A;B;0;E;B;2608;0;D;1;F;C;0;0;1;0;0;8;up;82;2;820208;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;05:14,0;0;05:14,0;0;0;1;05:14,0;05:14,0;0;C;91,6770006;820221;22,9082103;0;0;A;B;0;D;A;2608;0;E;2;M;D;1;0;2;0;;21;np;82;2;820221;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;17:04,0;0;17:04,0;0;0;1;17:04,0;17:04,0;0;;91,6770006;820206;22,9082103;0;0;E;E;0;E;A;2608;0;E;2;F;D;0;E;1;0;0;6;up;82;2;820206;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;37:36,0;0;37:36,0;0;0;1;37:36,0;37:36,0;0;;91,6770006;820225;22,9082103;0;0;A;B;0;D;A;2608;0;D;2;F;D;0;C;1;0;;25;np;82;2;820225;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;39:40,0;0;39:40,0;0;0;1;39:40,0;39:40,0;0;C;91,6770006;820226;22,9082103;0;0;A;B;1;A;A;2608;0;B;2;F;B;0;0;1;2;;26;np;82;2;820226;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;30:23,0;0;30:23,0;0;0;1;30:23,0;30:23,0;0;C;91,6770006;820203;22,9082103;0;0;A;B;1;B;A;2608;0;D;1;F;D;2;0;1;0;0;3;up;82;2;820203;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;32:03,0;0;32:03,0;0;0;1;32:03,0;32:03,0;0;C;91,6433189;820227;22,8980168;0;0;A;B;1;E;D;3844;0;E;2;F;D;0;0;1;0;;27;np;82;2;820227;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;36:50,0;0;36:50,0;0;0;1;36:50,0;36:50,0;0;C;91,6770006;820219;22,9082103;0;0;A;B;2;D;B;2608;0;B;3;F;A;2;0;3;0;;19;np;82;2;820219;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;39:29,0;0;39:29,0;0;0;1;39:29,0;39:29,0;0;;91,6433189;820209;22,8980168;0;0;A;B;0;D;A;3844;0;E;1;F;D;1;C;2;1;0;9;up;82;2;820209;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;41:20,0;0;41:20,0;0;0;1;41:20,0;41:20,0;0;C;91,6433189;820224;22,8980168;0;0;A;B;1;D;B;3844;0;E;1;F;D;1;0;1;0;;24;np;82;2;820224;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;44:12,0;0;44:12,0;0;0;1;44:12,0;44:12,0;0;C;91,6433189;820201;22,8980168;0;0;A;B;1;D;C;3844;0;E;1;F;D;2;0;2;0;0;1;up;82;2;820201;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;46:26,0;0;46:26,0;0;0;1;46:26,0;46:26,0;0;C;91,6433189;820220;22,8980168;0;0;A;B;1;D;C;3844;0;E;1;F;D;1;0;1;0;;20;np;82;2;820220;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;48:42,0;0;48:42,0;0;0;1;48:42,0;48:42,0;0;C;91,6433189;820204;22,8980168;0;0;A;B;2;D;D;3844;0;E;1;F;D;0;0;1;1;0;4;up;82;2;820204;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;14:30,0;0;14:30,0;0;0;1;14:30,0;14:30,0;0;C;91,6762397;820202;22,8787834;0;0;A;B;2;D;A;4303;0;D;1;F;D;0;0;1;1;0;2;up;82;2;820202;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
aman;16:16,0;0;16:16,0;0;0;1;16:16,0;16:16,0;0;C;91,6762397;820223;22,8787834;0;0;A;B;0;D;A;4303;0;B;1;F;B;0;0;2;1;;23;np;82;2;820223;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;17,55555556
aman;17:36,0;0;17:36,0;0;0;1;17:36,0;17:36,0;0;C;91,6762397;820207;22,8787834;0;0;A;B;2;D;A;4303;0;D;1;F;D;0;0;1;0;0;7;up;82;2;820207;;Chittagong;Fatickchari;Datmara;Adariatila;59;0;158;9;6,555555556
motilal;13:15,0;0;13:15,0;0;0;1;13:15,0;13:15,0;np;;0;810226;0;0;0;A;B;0;D;B;0;0;C;2;F;B;0;C;2;0;;26;np;81;2;810226;;Chandpur;Faridgonj;South Faridgonj;Chorrampur-1;24;46;166;9;18,44444444
motilal;27:23,0;0;27:23,0;0;0;1;27:23,0;27:23,0;np;;0;810227;0;0;0;A;A;2;E;A;0;2;C;1;F;A;0;C;1;0;;27;np;81;2;810227;;Chandpur;Faridgonj;South Faridgonj;Chorrampur-1;24;46;166;9;18,44444444
kamrul;51:46,0;0;51:46,0;0;0;1;51:46,0;51:46,0;np;;0;850219;0;0;0;A;A;2;A;A;0;0;B;1;M;A;0;C;1;0;;19;np;85;2;850219;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;18,22222222
kamrul;51:50,0;0;51:50,0;0;0;1;51:50,0;51:50,0;pp;C;0;850217;0;0;0;A;A;2;C;B;0;2;C;1;F;D;1;0;1;0;;17;pp;85;2;850217;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;9,555555556
kamrul;51:49,0;0;51:49,0;0;0;1;51:49,0;51:49,0;np;C;0;850227;0;0;0;A;B;1;A;A;0;1;C;2;F;A;1;0;3;0;;27;np;85;2;850227;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;18,22222222
kamrul;51:48,0;0;51:48,0;0;0;1;51:48,0;51:48,0;np;C;0;850223;0;0;0;A;A;1;C;B;0;0;C;2;F;D;1;0;1;0;;23;np;85;2;850223;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;18,22222222
kamrul;51:47,0;0;51:47,0;0;0;1;51:47,0;51:47,0;pp;;0;850216;0;0;0;A;B;0;C;B;0;1;D;4;F;A;2;C;3;0;;16;pp;85;2;850216;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;9,555555556
kamrul;51:45,0;0;51:45,0;0;0;1;51:45,0;51:45,0;up;;0;850206;0;0;0;A;A;1;D;B;0;0;D;1;F;A;0;D;1;1;0;6;up;85;2;850206;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;8,666666667
kamrul;51:43,0;0;51:43,0;0;0;1;51:43,0;51:43,0;np;C;0;850221;0;0;0;A;A;1;A;A;0;0;B;2;F;A;0;0;1;2;;21;np;85;2;850221;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;18,22222222
kamrul;51:44,0;0;51:44,0;0;0;1;51:44,0;51:44,0;np;C;0;850224;0;0;0;A;A;1;C;A;0;1;D;1;F;A;1;0;1;1;;24;np;85;2;850224;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;18,22222222
shahidur;05:50,0;0;05:50,0;0;0;1;05:50,0;05:50,0;pp;;90,5813893;840215;24,8454606;0;0;B;A;0;D;A;2220;0;D;1;F;D;1;D;1;0;;15;pp;84;2;840215;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;48:38,0;0;48:38,0;0;0;1;48:38,0;48:38,0;np;;90,5883061;840227;24,8467597;0;0;B;A;0;A;A;2456;0;A;2;F;A;1;C;4;0;;27;np;84;2;840227;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;10:57,0;0;10:57,0;0;0;1;10:57,0;10:57,0;np;;90,5883061;840225;24,8467597;0;0;B;A;1;A;B;2456;0;B;1;F;A;1;E;1;0;;25;np;84;2;840225;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;18:14,0;0;18:14,0;0;0;1;18:14,0;18:14,0;pp;;90,5883061;840213;24,8467597;0;0;B;A;1;A;B;2456;0;B;1;F;D;0;E;1;1;;13;pp;84;2;840213;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;27:02,0;0;27:02,0;0;0;1;27:02,0;27:02,0;np;;90,5883061;840224;24,8467597;0;0;E;B;0;D;A;2456;0;C;1;F;A;1;C;1;1;;24;np;84;2;840224;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;05:56,0;0;05:56,0;0;0;1;05:56,0;05:56,0;up;;90,5813893;840209;24,8454606;0;0;E;D;1;D;E;2220;0;D;1;F;E;2;D;1;0;0;9;up;84;2;840209;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;5,666666667
shahidur;39:55,0;0;39:55,0;0;0;1;39:55,0;39:55,0;np;E;90,5813893;840221;24,8454606;0;0;B;A;1;E;E;2220;0;C;1;F;C;1;0;1;0;;21;np;84;2;840221;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;44:21,0;0;44:21,0;0;0;1;44:21,0;44:21,0;np;;90,5813876;840223;24,8454643;0;0;D;B;1;B;A;2220;1;C;2;F;D;0;D;5;0;;23;np;84;2;840223;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;31:45,0;0;31:45,0;0;0;1;31:45,0;31:45,0;pp;E;90,5813876;840211;24,8454643;0;0;B;A;1;B;A;2220;1;D;2;F;D;2;0;1;1;;11;pp;84;2;840211;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;32:16,0;0;32:16,0;0;0;1;32:16,0;32:16,0;np;;90,5883061;840222;24,8467597;0;0;B;A;1;B;B;2456;0;C;2;M;D;1;D;1;0;;22;np;84;2;840222;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;13:30,0;0;13:30,0;0;0;1;13:30,0;13:30,0;np;;90,5883061;840219;24,8467597;0;0;B;A;0;B;B;2456;0;B;0;M;A;0;E;1;0;;19;np;84;2;840219;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;58:01,0;0;58:01,0;0;0;1;58:01,0;58:01,0;pp;E;90,5813876;840216;24,8454643;0;0;B;A;1;A;B;2220;1;C;2;F;A;1;0;1;0;;16;pp;84;2;840216;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;30:11,0;0;30:11,0;0;0;1;30:11,0;30:11,0;pp;E;90,5973659;840212;24,9145489;0;0;B;A;0;B;B;2802;1;B;1;F;A;1;0;1;0;;12;pp;84;2;840212;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;33:37,0;0;33:37,0;0;0;1;33:37,0;33:37,0;pp;;90,5973659;840210;24,9145489;0;0;C;A;2;B;B;2802;0;C;1;F;A;1;C;1;1;;10;pp;84;2;840210;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;35:53,0;0;35:53,0;0;0;1;35:53,0;35:53,0;np;;90,60413769;840226;24,93888404;0;-45;B;A;0;B;B;35;1;D;6;F;A;1;E;5;0;;26;np;84;2;840226;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;11,11111111
shahidur;00:40,0;0;00:40,0;0;0;1;00:40,0;00:40,0;pp;;90,5813876;840214;24,8454643;0;0;B;A;1;D;B;2220;0;D;2;F;D;1;C;2;2;;14;pp;84;2;840214;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;51:33,0;0;51:33,0;0;0;1;51:33,0;51:33,0;pp;;90,5813876;840217;24,8454643;0;0;B;A;0;E;A;2220;1;C;2;F;D;0;C;3;0;;17;pp;84;2;840217;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
shahidur;19:02,0;0;19:02,0;0;0;1;19:02,0;19:02,0;pp;;90,6078989;840218;24,9427824;0;0;B;A;1;E;A;3863;0;C;1;F;D;0;D;1;0;;18;pp;84;2;840218;;Netrakona;Purbadhala;Gohalakanda;Gohalakanda -1;51;149;100;9;16,55555556
kamrul;42:15,0;0;42:15,0;0;0;1;42:15,0;42:15,0;up;;0;850201;0;0;0;A;A;0;D;B;0;2;D;1;F;A;0;C;1;0;0;1;up;85;2;850201;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;8,666666667
kamrul;42:16,0;0;42:16,0;0;0;1;42:16,0;42:16,0;up;;0;850202;0;0;0;C;D;0;D;B;0;0;D;2;F;A;1;C;1;1;0;2;up;85;2;850202;;Chittagong;Fatickchari;SundorPur;We. Sundorpur-2;78;86;164;9;8,666666667
