Sl..No,ID,code128,PSU,District,PSU_UP,Upazila,PSU_Union,Union,PSU_VWC,VWC,HH_PSU,wealth,Ultra.poor,Poor,Non.Poor,Total,Remarks,Print Sl .no
30458,1442626426,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,26,PP,68,102,130,300,,30
30458,1442626431,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,31,NP,68,102,130,300,,30
30458,1442626432,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,32,NP,68,102,130,300,,30
30458,1442626433,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,33,NP,68,102,130,300,,30
30458,1442626434,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,34,NP,68,102,130,300,,30
30458,1442626435,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,35,NP,68,102,130,300,,30
30458,1442626436,#NAME?,14,Natore,42,Lalpur ,62,GopalpurPouroshova,64,Gopalpur-1,36,NP,68,102,130,300,,30
,,#NAME?,,,,,,,,,,,,,,,,30
,,#NAME?,,,,,,,,,,,,,,,,30
23964,1431434511,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,11,UP,26,108,98,232,,31
23964,1431434512,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,12,UP,26,108,98,232,,31
23964,1431434513,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,13,UP,26,108,98,232,,31
23964,1431434514,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,14,UP,26,108,98,232,,31
23964,1431434515,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,15,UP,26,108,98,232,,31
23964,1431434516,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,16,UP,26,108,98,232,,31
23964,1431434521,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,21,PP,26,108,98,232,,31
23964,1431434522,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,22,PP,26,108,98,232,,31
23964,1431434523,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,23,PP,26,108,98,232,,31
23964,1431434524,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,24,PP,26,108,98,232,,31
23964,1431434525,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,25,PP,26,108,98,232,,31
23964,1431434526,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,26,PP,26,108,98,232,,31
23964,1431434531,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,31,NP,26,108,98,232,,31
23964,1431434532,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,32,NP,26,108,98,232,,31
23964,1431434533,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,33,NP,26,108,98,232,,31
23964,1431434534,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,34,NP,26,108,98,232,,31
23964,1431434535,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,35,NP,26,108,98,232,,31
23964,1431434536,#NAME?,14,Joypurhat,31,Joypurhat sadar,43,Puranapail,45,cithatigara,36,NP,26,108,98,232,,31
,,#NAME?,,,,,,,,,,,,,,,,31
,,#NAME?,,,,,,,,,,,,,,,,31
6401,2501733711,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,11,UP,44,32,55,131,,31
6401,2501733712,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,12,UP,44,32,55,131,,31
6401,2501733713,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,13,UP,44,32,55,131,,31
6401,2501733714,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,14,UP,44,32,55,131,,31
6401,2501733715,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,15,UP,44,32,55,131,,31
6401,2501733716,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,16,UP,44,32,55,131,,31
6401,2501733721,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,21,PP,44,32,55,131,,31
6401,2501733722,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,22,PP,44,32,55,131,,31
6401,2501733723,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,23,PP,44,32,55,131,,31
6401,2501733724,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,24,PP,44,32,55,131,,31
6401,2501733725,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,25,PP,44,32,55,131,,31
6401,2501733726,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,26,PP,44,32,55,131,,31
6401,2501733731,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,31,NP,44,32,55,131,,31
6401,2501733732,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,32,NP,44,32,55,131,,31
6401,2501733733,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,33,NP,44,32,55,131,,31
6401,2501733734,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,34,NP,44,32,55,131,,31
6401,2501733735,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,35,NP,44,32,55,131,,31
6401,2501733736,#NAME?,25,Joypurhat,1,Akkelpur,73,Sonamukhi,37,Gonipur -03,36,NP,44,32,55,131,,31
,,#NAME?,,,,,,,,,,,,,,,,31
,,#NAME?,,,,,,,,,,,,,,,,31
6482,2501625511,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,11,UP,50,21,170,241,,31
6482,2501625512,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,12,UP,50,21,170,241,,31
6482,2501625513,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,13,UP,50,21,170,241,,31
6482,2501625514,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,14,UP,50,21,170,241,,31
6482,2501625515,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,15,UP,50,21,170,241,,31
6482,2501625516,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,16,UP,50,21,170,241,,31
6482,2501625521,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,21,PP,50,21,170,241,,31
6482,2501625522,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,22,PP,50,21,170,241,,31
6482,2501625523,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,23,PP,50,21,170,241,,31
6482,2501625524,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,24,PP,50,21,170,241,,31
6482,2501625525,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,25,PP,50,21,170,241,,31
6482,2501625526,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,26,PP,50,21,170,241,,31
6482,2501625531,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,31,NP,50,21,170,241,,31
6482,2501625532,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,32,NP,50,21,170,241,,31
6482,2501625533,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,33,NP,50,21,170,241,,31
6482,2501625534,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,34,NP,50,21,170,241,,31
6482,2501625535,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,35,NP,50,21,170,241,,31
6482,2501625536,#NAME?,25,Joypurhat,1,Akkelpur,62,Raikali,55,Maligram,36,NP,50,21,170,241,,31
,,#NAME?,,,,,,,,,,,,,,,,31
,,#NAME?,,,,,,,,,,,,,,,,31
6379,2501667411,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,11,UP,38,34,51,123,,31
6379,2501667412,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,12,UP,38,34,51,123,,31
6379,2501667413,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,13,UP,38,34,51,123,,31
6379,2501667414,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,14,UP,38,34,51,123,,31
6379,2501667415,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,15,UP,38,34,51,123,,31
6379,2501667416,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,16,UP,38,34,51,123,,31
6379,2501667421,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,21,PP,38,34,51,123,,31
6379,2501667422,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,22,PP,38,34,51,123,,31
6379,2501667423,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,23,PP,38,34,51,123,,31
6379,2501667424,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,24,PP,38,34,51,123,,31
6379,2501667425,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,25,PP,38,34,51,123,,31
6379,2501667426,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,26,PP,38,34,51,123,,31
6379,2501667431,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,31,NP,38,34,51,123,,31
6379,2501667432,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,32,NP,38,34,51,123,,31
6379,2501667433,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,33,NP,38,34,51,123,,31
6379,2501667434,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,34,NP,38,34,51,123,,31
6379,2501667435,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,35,NP,38,34,51,123,,31
6379,2501667436,#NAME?,25,Joypurhat,1,Akkelpur,66,Rukindipur,74,Poschim Matapur -02,36,NP,38,34,51,123,,31
,,#NAME?,,,,,,,,,,,,,,,,31
,,#NAME?,,,,,,,,,,,,,,,,31
6203,2515037611,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,11,UP,37,109,71,217,,31
6203,2515037612,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,12,UP,37,109,71,217,,31
6203,2515037613,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,13,UP,37,109,71,217,,31
6203,2515037614,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,14,UP,37,109,71,217,,31
6203,2515037615,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,15,UP,37,109,71,217,,31
6203,2515037616,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,16,UP,37,109,71,217,,31
6203,2515037621,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,21,PP,37,109,71,217,,31
6203,2515037622,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,22,PP,37,109,71,217,,31
6203,2515037623,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,23,PP,37,109,71,217,,31
6203,2515037624,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,24,PP,37,109,71,217,,31
6203,2515037625,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,25,PP,37,109,71,217,,31
6203,2515037626,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,26,PP,37,109,71,217,,31
6203,2515037631,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,31,NP,37,109,71,217,,31
6203,2515037632,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,32,NP,37,109,71,217,,31
6203,2515037633,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,33,NP,37,109,71,217,,31
6203,2515037634,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,34,NP,37,109,71,217,,31
6203,2515037635,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,35,NP,37,109,71,217,,31
6203,2515037636,#NAME?,25,Joypurhat,15,Khetlal,3,Alampur,76,Ragunathpur,36,NP,37,109,71,217,,31
,,#NAME?,,,,,,,,,,,,,,,,31
,,#NAME?,,,,,,,,,,,,,,,,31
5465,2518474111,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,11,UP,49,66,88,203,,32
5465,2518474112,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,12,UP,49,66,88,203,,32
5465,2518474113,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,13,UP,49,66,88,203,,32
5465,2518474114,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,14,UP,49,66,88,203,,32
5465,2518474115,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,15,UP,49,66,88,203,,32
5465,2518474116,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,16,UP,49,66,88,203,,32
5465,2518474121,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,21,PP,49,66,88,203,,32
5465,2518474122,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,22,PP,49,66,88,203,,32
5465,2518474123,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,23,PP,49,66,88,203,,32
5465,2518474124,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,24,PP,49,66,88,203,,32
5465,2518474125,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,25,PP,49,66,88,203,,32
5465,2518474126,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,26,PP,49,66,88,203,,32
5465,2518474131,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,31,NP,49,66,88,203,,32
5465,2518474132,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,32,NP,49,66,88,203,,32
5465,2518474133,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,33,NP,49,66,88,203,,32
5465,2518474134,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,34,NP,49,66,88,203,,32
5465,2518474135,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,35,NP,49,66,88,203,,32
5465,2518474136,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,47,Mogholhat,41,Itapota-1,36,NP,49,66,88,203,,32
,,#NAME?,,,,,,,,,,,,,,,,32
,,#NAME?,,,,,,,,,,,,,,,,32
5513,2518609711,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,11,UP,118,47,67,232,,32
5513,2518609712,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,12,UP,118,47,67,232,,32
5513,2518609713,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,13,UP,118,47,67,232,,32
5513,2518609714,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,14,UP,118,47,67,232,,32
5513,2518609715,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,15,UP,118,47,67,232,,32
5513,2518609716,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,16,UP,118,47,67,232,,32
5513,2518609721,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,21,PP,118,47,67,232,,32
5513,2518609722,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,22,PP,118,47,67,232,,32
5513,2518609723,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,23,PP,118,47,67,232,,32
5513,2518609724,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,24,PP,118,47,67,232,,32
5513,2518609725,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,25,PP,118,47,67,232,,32
5513,2518609726,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,26,PP,118,47,67,232,,32
5513,2518609731,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,31,NP,118,47,67,232,,32
5513,2518609732,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,32,NP,118,47,67,232,,32
5513,2518609733,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,33,NP,118,47,67,232,,32
5513,2518609734,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,34,NP,118,47,67,232,,32
5513,2518609735,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,35,NP,118,47,67,232,,32
5513,2518609736,#NAME?,25,Lalmonirhat,18,Lalmonirhat Sadar,60,Lalmonirhat Sadar-Pourashava,97,Vaturi-1,36,NP,118,47,67,232,,32
,,#NAME?,,,,,,,,,,,,,,,,32
,,#NAME?,,,,,,,,,,,,,,,,32
14248,1409101011,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,11,UP,96,106,84,286,,33
14248,1409101012,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,12,UP,96,106,84,286,,33
14248,1409101013,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,13,UP,96,106,84,286,,33
14248,1409101014,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,14,UP,96,106,84,286,,33
14248,1409101015,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,15,UP,96,106,84,286,,33
14248,1409101016,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,16,UP,96,106,84,286,,33
14248,1409101021,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,21,PP,96,106,84,286,,33
14248,1409101022,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,22,PP,96,106,84,286,,33
14248,1409101023,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,23,PP,96,106,84,286,,33
14248,1409101024,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,24,PP,96,106,84,286,,33
14248,1409101025,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,25,PP,96,106,84,286,,33
14248,1409101026,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,26,PP,96,106,84,286,,33
14248,1409101031,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,31,NP,96,106,84,286,,33
14248,1409101032,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,32,NP,96,106,84,286,,33
14248,1409101033,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,33,NP,96,106,84,286,,33
14248,1409101034,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,34,NP,96,106,84,286,,33
14248,1409101035,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,35,NP,96,106,84,286,,33
14248,1409101036,#NAME?,14,Dinajpur,9,Birampur,10,Binail,10,Binail,36,NP,96,106,84,286,,33
,,#NAME?,,,,,,,,,,,,,,,,33
,,#NAME?,,,,,,,,,,,,,,,,33
34349,1410111111,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,11,UP,47,102,105,254,,33
34349,1410111112,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,12,UP,47,102,105,254,,33
34349,1410111113,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,13,UP,47,102,105,254,,33
34349,1410111114,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,14,UP,47,102,105,254,,33
34349,1410111115,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,15,UP,47,102,105,254,,33
34349,1410111116,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,16,UP,47,102,105,254,,33
34349,1410111121,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,21,PP,47,102,105,254,,33
34349,1410111122,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,22,PP,47,102,105,254,,33
34349,1410111123,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,23,PP,47,102,105,254,,33
34349,1410111124,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,24,PP,47,102,105,254,,33
34349,1410111125,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,25,PP,47,102,105,254,,33
34349,1410111126,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,26,PP,47,102,105,254,,33
34349,1410111131,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,31,NP,47,102,105,254,,33
34349,1410111132,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,32,NP,47,102,105,254,,33
34349,1410111133,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,33,NP,47,102,105,254,,33
34349,1410111134,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,34,NP,47,102,105,254,,33
34349,1410111135,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,35,NP,47,102,105,254,,33
34349,1410111136,#NAME?,14,Dinajpur,10,Birgonj,11,Moricha,11,Nagori Sagori -2,36,NP,47,102,105,254,,33
,,#NAME?,,,,,,,,,,,,,,,,33
,,#NAME?,,,,,,,,,,,,,,,,33
24490,1453788111,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,11,UP,95,105,100,300,,33
24490,1453788112,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,12,UP,95,105,100,300,,33
24490,1453788113,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,13,UP,95,105,100,300,,33
24490,1453788114,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,14,UP,95,105,100,300,,33
24490,1453788115,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,15,UP,95,105,100,300,,33
24490,1453788116,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,16,UP,95,105,100,300,,33
24490,1453788121,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,21,PP,95,105,100,300,,33
24490,1453788122,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,22,PP,95,105,100,300,,33
24490,1453788123,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,23,PP,95,105,100,300,,33
24490,1453788124,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,24,PP,95,105,100,300,,33
24490,1453788125,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,25,PP,95,105,100,300,,33
24490,1453788126,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,26,PP,95,105,100,300,,33
24490,1453788131,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,31,NP,95,105,100,300,,33
24490,1453788132,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,32,NP,95,105,100,300,,33
24490,1453788133,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,33,NP,95,105,100,300,,33
24490,1453788134,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,34,NP,95,105,100,300,,33
24490,1453788135,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,35,NP,95,105,100,300,,33
24490,1453788136,#NAME?,14,Joypurhat,53,Panchbibi,78,Mohammadpur,81,Sonapara,36,NP,95,105,100,300,,33
,,#NAME?,,,,,,,,,,,,,,,,33
,,#NAME?,,,,,,,,,,,,,,,,33
24509,1453808211,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,11,UP,98,71,120,289,,33
24509,1453808212,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,12,UP,98,71,120,289,,33
24509,1453808213,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,13,UP,98,71,120,289,,33
24509,1453808214,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,14,UP,98,71,120,289,,33
24509,1453808215,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,15,UP,98,71,120,289,,33
24509,1453808216,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,16,UP,98,71,120,289,,33
24509,1453808221,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,21,PP,98,71,120,289,,33
24509,1453808222,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,22,PP,98,71,120,289,,33
