"Sl..No","Barcode","code128","PSU","District","PSU_UP","Upazila","PSU_Union","Union","PSU_VWC","VWC","HH_PSU","wealth","Ultra.poor","Poor","Non.Poor","Total","Remarks","Print.Sl..no"
38249,1424333414,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",14,"UP",12,108,50,170,NA,3
38249,1424333415,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",15,"UP",12,108,50,170,NA,3
38249,1424333416,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",16,"UP",12,108,50,170,NA,3
38249,1424333421,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",21,"PP",12,108,50,170,NA,3
38249,1424333422,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",22,"PP",12,108,50,170,NA,3
38249,1424333423,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",23,"PP",12,108,50,170,NA,3
38249,1424333424,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",24,"PP",12,108,50,170,NA,3
38249,1424333425,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",25,"PP",12,108,50,170,NA,3
38249,1424333426,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",26,"PP",12,108,50,170,NA,3
38249,1424333431,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",31,"NP",12,108,50,170,NA,3
38249,1424333432,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",32,"NP",12,108,50,170,NA,3
38249,1424333433,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",33,"NP",12,108,50,170,NA,3
38249,1424333434,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",34,"NP",12,108,50,170,NA,3
38249,1424333435,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",35,"NP",12,108,50,170,NA,3
38249,1424333436,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",34,"Joynagar- 1",36,"NP",12,108,50,170,NA,3
38260,1424333611,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",11,"UP",25,111,90,226,NA,3
38260,1424333612,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",12,"UP",25,111,90,226,NA,3
38260,1424333613,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",13,"UP",25,111,90,226,NA,3
38260,1424333614,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",14,"UP",25,111,90,226,NA,3
38260,1424333615,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",15,"UP",25,111,90,226,NA,3
38260,1424333616,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",16,"UP",25,111,90,226,NA,3
38260,1424333621,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",21,"PP",25,111,90,226,NA,3
38260,1424333622,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",22,"PP",25,111,90,226,NA,3
38260,1424333623,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",23,"PP",25,111,90,226,NA,3
38260,1424333624,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",24,"PP",25,111,90,226,NA,3
38260,1424333625,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",25,"PP",25,111,90,226,NA,3
38260,1424333626,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",26,"PP",25,111,90,226,NA,3
38260,1424333631,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",31,"NP",25,111,90,226,NA,3
38260,1424333632,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",32,"NP",25,111,90,226,NA,3
38260,1424333633,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",33,"NP",25,111,90,226,NA,3
38260,1424333634,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",34,"NP",25,111,90,226,NA,3
38260,1424333635,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",35,"NP",25,111,90,226,NA,3
38260,1424333636,NA,14,"Tangail  ",24,"Gopalpur",33,"Alomnagar ",36,"Nabogram-1",36,"NP",25,111,90,226,NA,3
38334,1424343511,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",11,"UP",23,115,127,265,NA,3
38334,1424343512,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",12,"UP",23,115,127,265,NA,3
38334,1424343513,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",13,"UP",23,115,127,265,NA,3
38334,1424343514,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",14,"UP",23,115,127,265,NA,3
38334,1424343515,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",15,"UP",23,115,127,265,NA,3
38334,1424343516,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",16,"UP",23,115,127,265,NA,3
38334,1424343521,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",21,"PP",23,115,127,265,NA,3
38334,1424343522,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",22,"PP",23,115,127,265,NA,3
38334,1424343523,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",23,"PP",23,115,127,265,NA,3
38334,1424343524,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",24,"PP",23,115,127,265,NA,3
38334,1424343525,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",25,"PP",23,115,127,265,NA,3
38334,1424343526,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",26,"PP",23,115,127,265,NA,3
38334,1424343531,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",31,"NP",23,115,127,265,NA,3
38334,1424343532,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",32,"NP",23,115,127,265,NA,3
38334,1424343533,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",33,"NP",23,115,127,265,NA,3
38334,1424343534,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",34,"NP",23,115,127,265,NA,3
38334,1424343535,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",35,"NP",23,115,127,265,NA,3
38334,1424343536,NA,14,"Tangail  ",24,"Gopalpur",34,"Nagda Shimla ",35,"Jamtoil-2",36,"NP",23,115,127,265,NA,3
37985,1445676911,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",11,"UP",67,185,23,275,NA,3
37985,1445676912,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",12,"UP",67,185,23,275,NA,3
37985,1445676913,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",13,"UP",67,185,23,275,NA,3
37985,1445676914,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",14,"UP",67,185,23,275,NA,3
37985,1445676915,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",15,"UP",67,185,23,275,NA,3
37985,1445676916,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",16,"UP",67,185,23,275,NA,3
37985,1445676921,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",21,"PP",67,185,23,275,NA,3
37985,1445676922,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",22,"PP",67,185,23,275,NA,3
37985,1445676923,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",23,"PP",67,185,23,275,NA,3
37985,1445676924,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",24,"PP",67,185,23,275,NA,3
37985,1445676925,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",25,"PP",67,185,23,275,NA,3
37985,1445676926,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",26,"PP",67,185,23,275,NA,3
37985,1445676931,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",31,"NP",67,185,23,275,NA,3
37985,1445676932,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",32,"NP",67,185,23,275,NA,3
37985,1445676933,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",33,"NP",67,185,23,275,NA,3
37985,1445676934,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",34,"NP",67,185,23,275,NA,3
37985,1445676935,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",35,"NP",67,185,23,275,NA,3
37985,1445676936,NA,14,"Tangail",45,"Modhupur",67,"Ausnara",69,"Konapara",36,"NP",67,185,23,275,NA,3
38883,1460878911,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",11,"UP",16,70,140,226,NA,3
38883,1460878912,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",12,"UP",16,70,140,226,NA,3
38883,1460878913,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",13,"UP",16,70,140,226,NA,3
38883,1460878914,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",14,"UP",16,70,140,226,NA,3
38883,1460878915,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",15,"UP",16,70,140,226,NA,3
38883,1460878916,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",16,"UP",16,70,140,226,NA,3
38883,1460878921,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",21,"PP",16,70,140,226,NA,3
38883,1460878922,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",22,"PP",16,70,140,226,NA,3
38883,1460878923,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",23,"PP",16,70,140,226,NA,3
38883,1460878924,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",24,"PP",16,70,140,226,NA,3
38883,1460878925,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",25,"PP",16,70,140,226,NA,3
38883,1460878926,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",26,"PP",16,70,140,226,NA,3
38883,1460878931,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",31,"NP",16,70,140,226,NA,3
38883,1460878932,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",32,"NP",16,70,140,226,NA,3
38883,1460878933,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",33,"NP",16,70,140,226,NA,3
38883,1460878934,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",34,"NP",16,70,140,226,NA,3
38883,1460878935,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",35,"NP",16,70,140,226,NA,3
38883,1460878936,NA,14,"Tangail",60,"Shakhipur",87,"Boheratiol",89,"Jugir Gopa-347",36,"NP",16,70,140,226,NA,3
38754,1460889011,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",11,"UP",21,80,112,213,NA,3
38754,1460889012,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",12,"UP",21,80,112,213,NA,3
38754,1460889013,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",13,"UP",21,80,112,213,NA,3
38754,1460889014,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",14,"UP",21,80,112,213,NA,3
38754,1460889015,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",15,"UP",21,80,112,213,NA,3
38754,1460889016,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",16,"UP",21,80,112,213,NA,3
38754,1460889021,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",21,"PP",21,80,112,213,NA,3
38754,1460889022,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",22,"PP",21,80,112,213,NA,3
38754,1460889023,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",23,"PP",21,80,112,213,NA,3
38754,1460889024,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",24,"PP",21,80,112,213,NA,3
38754,1460889025,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",25,"PP",21,80,112,213,NA,3
38754,1460889026,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",26,"PP",21,80,112,213,NA,3
38754,1460889031,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",31,"NP",21,80,112,213,NA,3
38754,1460889032,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",32,"NP",21,80,112,213,NA,3
38754,1460889033,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",33,"NP",21,80,112,213,NA,3
38754,1460889034,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",34,"NP",21,80,112,213,NA,3
38754,1460889035,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",35,"NP",21,80,112,213,NA,3
38754,1460889036,NA,14,"Tangail",60,"Shakhipur",88,"Boheratiol",90,"Jugir Gopa-218",36,"NP",21,80,112,213,NA,3
37297,1406070711,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",11,"UP",51,62,107,220,NA,3
37297,1406070712,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",12,"UP",51,62,107,220,NA,3
37297,1406070713,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",13,"UP",51,62,107,220,NA,3
37297,1406070714,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",14,"UP",51,62,107,220,NA,3
37297,1406070715,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",15,"UP",51,62,107,220,NA,3
37297,1406070716,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",16,"UP",51,62,107,220,NA,3
37297,1406070721,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",21,"PP",51,62,107,220,NA,3
37297,1406070722,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",22,"PP",51,62,107,220,NA,3
37297,1406070723,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",23,"PP",51,62,107,220,NA,3
37297,1406070724,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",24,"PP",51,62,107,220,NA,3
37297,1406070725,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",25,"PP",51,62,107,220,NA,3
37297,1406070726,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",26,"PP",51,62,107,220,NA,3
37297,1406070731,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",31,"NP",51,62,107,220,NA,3
37297,1406070732,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",32,"NP",51,62,107,220,NA,3
37297,1406070733,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",33,"NP",51,62,107,220,NA,3
37297,1406070734,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",34,"NP",51,62,107,220,NA,3
37297,1406070735,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",35,"NP",51,62,107,220,NA,3
37297,1406070736,NA,14,"Tangail",6,"Basail",7,"Kashil",7,"Bangra",36,"NP",51,62,107,220,NA,3
35106,1462909211,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",11,"UP",10,125,48,183,NA,4
35106,1462909212,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",12,"UP",10,125,48,183,NA,4
35106,1462909213,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",13,"UP",10,125,48,183,NA,4
35106,1462909214,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",14,"UP",10,125,48,183,NA,4
35106,1462909215,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",15,"UP",10,125,48,183,NA,4
35106,1462909216,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",16,"UP",10,125,48,183,NA,4
35106,1462909221,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",21,"PP",10,125,48,183,NA,4
35106,1462909222,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",22,"PP",10,125,48,183,NA,4
35106,1462909223,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",23,"PP",10,125,48,183,NA,4
35106,1462909224,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",24,"PP",10,125,48,183,NA,4
35106,1462909225,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",25,"PP",10,125,48,183,NA,4
35106,1462909226,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",26,"PP",10,125,48,183,NA,4
35106,1462909231,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",31,"NP",10,125,48,183,NA,4
35106,1462909232,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",32,"NP",10,125,48,183,NA,4
35106,1462909233,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",33,"NP",10,125,48,183,NA,4
35106,1462909234,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",34,"NP",10,125,48,183,NA,4
35106,1462909235,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",35,"NP",10,125,48,183,NA,4
35106,1462909236,NA,14,"Sherpur",62,"Sherpur sadar ",90,"Vatshala ",92,"Vatshala -1",36,"NP",10,125,48,183,NA,4
29712,1422313211,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",11,"UP",22,155,123,300,NA,5
29712,1422313212,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",12,"UP",22,155,123,300,NA,5
29712,1422313213,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",13,"UP",22,155,123,300,NA,5
29712,1422313214,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",14,"UP",22,155,123,300,NA,5
29712,1422313215,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",15,"UP",22,155,123,300,NA,5
29712,1422313216,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",16,"UP",22,155,123,300,NA,5
29712,1422313221,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",21,"PP",22,155,123,300,NA,5
29712,1422313222,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",22,"PP",22,155,123,300,NA,5
29712,1422313223,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",23,"PP",22,155,123,300,NA,5
29712,1422313224,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",24,"PP",22,155,123,300,NA,5
29712,1422313225,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",25,"PP",22,155,123,300,NA,5
29712,1422313226,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",26,"PP",22,155,123,300,NA,5
29712,1422313231,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",31,"NP",22,155,123,300,NA,5
29712,1422313232,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",32,"NP",22,155,123,300,NA,5
29712,1422313233,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",33,"NP",22,155,123,300,NA,5
29712,1422313234,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",34,"NP",22,155,123,300,NA,5
29712,1422313235,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",35,"NP",22,155,123,300,NA,5
29712,1422313236,NA,14,"Mymensingh",22,"Gaffargaon",31,"Paithol",32,"Paithol-4",36,"NP",22,155,123,300,NA,5
28757,1426363811,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",11,"UP",13,105,176,294,NA,5
28757,1426363812,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",12,"UP",13,105,176,294,NA,5
28757,1426363813,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",13,"UP",13,105,176,294,NA,5
28757,1426363814,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",14,"UP",13,105,176,294,NA,5
28757,1426363815,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",15,"UP",13,105,176,294,NA,5
28757,1426363816,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",16,"UP",13,105,176,294,NA,5
28757,1426363821,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",21,"PP",13,105,176,294,NA,5
28757,1426363822,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",22,"PP",13,105,176,294,NA,5
28757,1426363823,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",23,"PP",13,105,176,294,NA,5
28757,1426363824,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",24,"PP",13,105,176,294,NA,5
28757,1426363825,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",25,"PP",13,105,176,294,NA,5
28757,1426363826,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",26,"PP",13,105,176,294,NA,5
28757,1426363831,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",31,"NP",13,105,176,294,NA,5
28757,1426363832,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",32,"NP",13,105,176,294,NA,5
28757,1426363833,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",33,"NP",13,105,176,294,NA,5
28757,1426363834,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",34,"NP",13,105,176,294,NA,5
28757,1426363835,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",35,"NP",13,105,176,294,NA,5
28757,1426363836,NA,14,"Mymensingh",26,"Haluaghat",36,"Haluaghat",38,"Akonpara-2",36,"NP",13,105,176,294,NA,5
29238,1449747611,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",11,"UP",18,113,86,217,NA,5
29238,1449747612,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",12,"UP",18,113,86,217,NA,5
29238,1449747613,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",13,"UP",18,113,86,217,NA,5
29238,1449747614,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",14,"UP",18,113,86,217,NA,5
29238,1449747615,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",15,"UP",18,113,86,217,NA,5
29238,1449747616,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",16,"UP",18,113,86,217,NA,5
29238,1449747621,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",21,"PP",18,113,86,217,NA,5
29238,1449747622,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",22,"PP",18,113,86,217,NA,5
29238,1449747623,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",23,"PP",18,113,86,217,NA,5
29238,1449747624,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",24,"PP",18,113,86,217,NA,5
29238,1449747625,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",25,"PP",18,113,86,217,NA,5
29238,1449747626,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",26,"PP",18,113,86,217,NA,5
29238,1449747631,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",31,"NP",18,113,86,217,NA,5
29238,1449747632,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",32,"NP",18,113,86,217,NA,5
29238,1449747633,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",33,"NP",18,113,86,217,NA,5
29238,1449747634,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",34,"NP",18,113,86,217,NA,5
29238,1449747635,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",35,"NP",18,113,86,217,NA,5
29238,1449747636,NA,14,"Mymensingh",49,"Mymensingh Sadar",74,"Khagdahar",76,"Bagher Kanda-1",36,"NP",18,113,86,217,NA,5
29912,1568980011,NA,15,"Mymensingh",68,"Trishal",98,"Khatal",0,"Dogulia  2",11,"UP",25,63,86,174,NA,5
